customer,cart_additions,chain_length
customer11059,0,2
customer11060,2,2
customer11061,0,2
customer11062,0,1
customer11063,0,2
customer11064,0,1
customer11065,4,2
customer11066,0,1
customer11067,0,1
customer11068,0,1
customer11069,0,6
customer11070,0,1
customer11071,0,1
customer11072,0,3
customer11073,0,1
customer11074,0,1
customer11075,0,1
customer11076,0,2
customer11077,0,1
customer11078,0,1
customer11079,0,1
customer11080,0,1
customer11081,0,1
customer11082,0,1
customer11083,0,1
customer11084,0,1
customer11085,0,3
customer11086,10,2
customer11087,0,1
customer11088,0,4
customer11089,0,1
customer11090,0,2
customer11091,0,1
customer11092,0,1
customer11093,0,1
customer11094,0,1
customer11095,0,1
customer11096,0,1
customer11097,0,1
customer11098,0,1
customer11099,0,1
customer11100,1,8
customer11101,0,1
customer11102,0,1
customer11103,0,2
customer11104,0,1
customer11105,0,1
customer11106,0,1
customer11107,0,2
customer11108,0,1
customer11109,0,2
customer11110,0,1
customer11111,4,1
customer11112,0,2
customer11113,0,1
customer11114,8,1
customer11115,0,1
customer11116,0,1
customer11117,0,1
customer11118,0,1
customer11119,0,1
customer11120,0,2
customer11121,0,3
customer11122,0,6
customer11123,0,1
customer11124,0,1
customer11125,8,3
customer11126,0,1
customer11127,0,1
customer11128,0,1
customer11129,0,1
customer11130,0,1
customer11131,0,1
customer11132,0,1
customer11133,3,2
customer11134,0,1
customer11135,0,1
customer11136,0,2
customer11137,0,1
customer11138,0,1
customer11139,9,2
customer11140,0,1
customer11141,0,1
customer11142,0,1
customer11143,0,2
customer11144,0,1
customer11145,0,1
customer11146,0,1
customer11147,0,1
customer11148,0,1
customer11149,0,1
customer11150,0,1
customer11151,0,1
customer11152,0,1
customer11153,1,1
customer11154,0,1
customer11155,0,1
customer11156,0,1
customer11157,0,1
customer11158,0,2
customer11159,0,1
customer11160,0,2
customer11161,0,1
customer11162,0,1
customer11163,0,1
customer11164,0,2
customer11165,0,1
customer11166,0,1
customer11167,0,1
customer11168,0,1
customer11169,0,1
customer11170,0,1
customer11171,0,1
customer11172,0,1
customer11173,0,1
customer11174,0,11
customer11175,0,1
customer11176,0,1
customer11177,10,4
customer11178,0,1
customer11179,0,1
customer11180,0,1
customer11181,0,22
customer11182,0,1
customer11183,0,2
customer11184,0,1
customer11185,0,1
customer11186,0,1
customer11187,0,1
customer11188,0,1
customer11189,0,1
customer11190,0,1
customer11191,20,2
customer11192,0,1
customer11193,0,3
customer11194,0,1
customer11195,0,1
customer11196,0,1
customer11197,0,1
customer11198,0,1
customer11199,0,1
customer11200,16,3
customer11201,0,1
customer11202,0,1
customer11203,0,12
customer11204,0,1
customer11205,0,1
customer11206,0,1
customer11207,0,1
customer11208,0,3
customer11209,0,1
customer11210,0,1
customer11211,11,3
customer11212,0,1
customer11213,20,15
customer11214,0,1
customer11215,0,1
customer11216,0,1
customer11217,3,1
customer11218,0,1
customer11219,0,6
customer11220,0,1
customer11221,0,1
customer11222,0,1
customer11223,2,1
customer11224,0,1
customer11225,0,1
customer11226,0,1
customer11227,0,1
customer11228,0,1
customer11229,0,1
customer11230,0,2
customer11231,0,1
customer11232,0,1
customer11233,0,1
customer11234,0,2
customer11235,0,3
customer11236,0,1
customer11237,0,1
customer11238,0,1
customer11239,0,1
customer11240,0,1
customer11241,0,2
customer11242,0,1
customer11243,0,1
customer11244,0,1
customer11245,0,1
customer11246,1,2
customer11247,0,1
customer11248,0,1
customer11249,0,1
customer11250,0,1
customer11251,0,2
customer11252,0,2
customer11253,0,1
customer11254,0,1
customer11255,0,1
customer11256,1,2
customer11257,1,3
customer11258,2,2
customer11259,0,1
customer11260,0,1
customer11261,0,1
customer11262,0,1
customer11263,0,1
customer11264,0,1
customer11265,0,3
customer11266,0,2
customer11267,0,1
customer11268,0,1
customer11269,0,1
customer11270,0,2
customer11271,0,1
customer11272,0,1
customer11273,4,2
customer11274,0,1
customer11275,0,1
customer11276,0,1
customer11277,0,1
customer11278,0,1
customer11279,0,1
customer11280,0,1
customer11281,0,1
customer11282,0,2
customer11283,0,1
customer11284,0,1
customer11285,0,1
customer11286,0,1
customer11287,6,4
customer11288,0,2
customer11289,0,1
customer11290,0,1
customer11291,1,1
customer11292,0,1
customer11293,0,3
customer11294,0,1
customer11295,0,1
customer11296,0,1
customer11297,0,1
customer11298,0,1
customer11299,0,1
customer11300,0,1
customer11301,0,2
customer11302,0,1
customer11303,0,1
customer11304,0,6
customer11305,0,1
customer11306,0,1
customer11307,0,1
customer11308,0,1
customer11309,0,1
customer11310,0,1
customer11311,0,1
customer11312,0,1
customer11313,0,1
customer11314,0,6
customer11315,0,1
customer11316,0,1
customer11317,0,1
customer11318,0,1
customer11319,0,1
customer11320,0,1
customer11321,0,1
customer11322,0,2
customer11323,0,1
customer11324,0,1
customer11325,0,2
customer11326,0,2
customer11327,0,1
customer11328,0,1
customer11329,0,2
customer11330,0,1
customer11331,0,1
customer11332,0,2
customer11333,0,1
customer11334,0,1
customer11335,7,2
customer11336,0,1
customer11337,0,1
customer11338,0,1
customer11339,0,1
customer11340,0,1
customer11341,2,2
customer11342,0,1
customer11343,0,1
customer11344,0,1
customer11345,0,1
customer11346,0,1
customer11347,0,1
customer11348,0,4
customer11349,0,1
customer11350,0,4
customer11351,0,1
customer11352,0,1
customer11353,0,2
customer11354,1,4
customer11355,0,15
customer11356,0,1
customer11357,0,1
customer11358,0,1
customer11359,0,1
customer11360,0,1
customer11361,0,1
customer11362,3,1
customer11363,0,1
customer11364,0,1
customer11365,0,1
customer11366,4,1
customer11367,0,1
customer11368,0,1
customer11369,0,1
customer11370,1,6
customer11371,0,1
customer11372,0,1
customer11373,0,1
customer11374,0,1
customer11375,0,1
customer11376,0,1
customer11377,0,1
customer11378,0,1
customer11379,0,1
customer11380,0,1
customer11381,0,1
customer11382,0,1
customer11383,0,1
customer11384,0,1
customer11385,0,1
customer11386,0,1
customer11387,0,1
customer11388,0,1
customer11389,0,1
customer11390,0,1
customer11391,0,1
customer11392,0,1
customer11393,0,2
customer11394,0,1
customer11395,0,1
customer11396,0,6
customer11397,0,5
customer11398,0,1
customer11399,0,1
customer11400,0,1
customer11401,0,1
customer11402,0,1
customer11403,0,1
customer11404,0,1
customer11405,0,1
customer11406,0,1
customer11407,0,1
customer11408,0,1
customer11409,0,1
customer11410,1,1
customer11411,0,1
customer11412,0,1
customer11413,0,1
customer11414,0,1
customer11415,0,2
customer11416,5,1
customer11417,0,1
customer11418,6,1
customer11419,0,4
customer11420,0,2
customer11421,0,1
customer11422,0,1
customer11423,0,2
customer11424,1,1
customer11425,0,1
customer11426,8,1
customer11427,0,1
customer11428,0,1
customer11429,0,1
customer11430,0,1
customer11431,0,1
customer11432,0,4
customer11433,0,2
customer11434,0,1
customer11435,0,1
customer11436,0,1
customer11437,0,1
customer11438,0,1
customer11439,0,3
customer11440,0,1
customer11441,0,1
customer11442,0,1
customer11443,0,1
customer11444,0,1
customer11445,5,1
customer11446,0,1
customer11447,0,1
customer11448,0,1
customer11449,0,1
customer11450,0,2
customer11451,0,1
customer11452,0,1
customer11453,1,2
customer11454,0,1
customer11455,0,5
customer11456,0,1
customer11457,0,1
customer11458,0,1
customer11459,7,1
customer11460,5,1
customer11461,0,1
customer11462,0,1
customer11463,0,1
customer11464,0,1
customer11465,0,1
customer11466,0,1
customer11467,1,1
customer11468,0,1
customer11469,0,1
customer11470,0,1
customer11471,0,1
customer11472,0,1
customer11473,0,1
customer11474,0,7
customer11475,4,3
customer11476,0,2
customer11477,0,1
customer11478,0,1
customer11479,0,1
customer11480,0,3
customer11481,0,1
customer11482,0,1
customer11483,0,5
customer11484,0,1
customer11485,0,1
customer11486,0,1
customer11487,0,1
customer11488,0,6
customer11489,0,5
customer11490,0,1
customer11491,0,2
customer11492,0,1
customer11493,0,1
customer11494,0,1
customer11495,0,11
customer11496,0,1
customer11497,0,1
customer11498,0,4
customer11499,8,3
customer11500,0,1
customer11501,0,1
customer11502,0,11
customer11503,0,1
customer11504,0,1
customer11505,0,1
customer11506,0,1
customer11507,0,1
customer11508,0,1
customer11509,0,1
customer11510,0,1
customer11511,0,1
customer11512,0,1
customer11513,0,1
customer11514,0,1
customer11515,0,1
customer11516,0,1
customer11517,0,2
customer11518,0,2
customer11519,0,1
customer11520,0,1
customer11521,0,2
customer11522,0,6
customer11523,0,1
customer11524,0,1
customer11525,0,1
customer11526,0,1
customer11527,0,1
customer11528,0,1
customer11529,0,1
customer11530,0,1
customer11531,0,1
customer11532,0,1
customer11533,3,1
customer11534,0,2
customer11535,0,1
customer11536,0,1
customer11537,0,3
customer11538,0,3
customer11539,0,1
customer11540,2,1
customer11541,0,1
customer11542,0,1
customer11543,0,3
customer11544,0,3
customer11545,0,3
customer11546,0,1
customer11547,0,1
customer11548,0,1
customer11549,0,1
customer11550,0,4
customer11551,0,1
customer11552,0,1
customer11553,0,1
customer11554,0,1
customer11555,0,1
customer11556,0,1
customer11557,0,2
customer11558,0,1
customer11559,0,1
customer11560,0,1
customer11561,0,1
customer11562,1,3
customer11563,0,2
customer11564,0,1
customer11565,0,1
customer11566,0,1
customer11567,0,1
customer11568,0,1
customer11569,0,1
customer11570,0,1
customer11571,2,5
customer11572,0,1
customer11573,0,1
customer11574,0,1
customer11575,0,2
customer11576,0,1
customer11577,0,1
customer11578,0,1
customer11579,0,1
customer11580,0,1
customer11581,0,1
customer11582,0,7
customer11583,0,1
customer11584,0,1
customer11585,0,1
customer11586,0,1
customer11587,0,1
customer11588,0,1
customer11589,0,1
customer11590,6,1
customer11591,1,3
customer11592,0,1
customer11593,0,2
customer11594,0,1
customer11595,0,1
customer11596,0,1
customer11597,0,1
customer11598,0,1
customer11599,0,1
customer11600,0,1
customer11601,2,1
customer11602,0,1
customer11603,0,1
customer11604,0,2
customer11605,0,2
customer11606,0,1
customer11607,0,1
customer11608,0,3
customer11609,0,1
customer11610,0,1
customer11611,2,2
customer11612,2,1
customer11613,0,1
customer11614,0,1
customer11615,0,1
customer11616,0,1
customer11617,0,1
customer11618,10,1
customer11619,0,6
customer11620,0,1
customer11621,0,1
customer11622,2,3
customer11623,0,1
customer11624,0,4
customer11625,0,9
customer11626,0,1
customer11627,0,1
customer11628,0,1
customer11629,0,1
customer11630,0,1
customer11631,6,2
customer11632,0,2
customer11633,0,1
customer11634,0,1
customer11635,0,1
customer11636,0,1
customer11637,0,2
customer11638,0,1
customer11639,1,1
customer11640,0,2
customer11641,0,1
customer11642,0,1
customer11643,0,1
customer11644,0,1
customer11645,0,1
customer11646,0,1
customer11647,0,3
customer11648,0,1
customer11649,0,1
customer11650,0,2
customer11651,4,1
customer11652,0,1
customer11653,0,1
customer11654,0,1
customer11655,6,1
customer11656,0,5
customer11657,0,1
customer11658,0,1
customer11659,0,1
customer11660,0,2
customer11661,0,1
customer11662,0,1
customer11663,0,1
customer11664,0,4
customer11665,0,1
customer11666,0,1
customer11667,0,1
customer11668,13,12
customer11669,0,1
customer11670,0,1
customer11671,0,1
customer11672,0,1
customer11673,0,1
customer11674,0,1
customer11675,0,2
customer11676,0,1
customer11677,0,1
customer11678,0,1
customer11679,7,15
customer11680,0,1
customer11681,0,1
customer11682,0,1
customer11683,1,1
customer11684,0,1
customer11685,0,1
customer11686,0,2
customer11687,0,1
customer11688,0,1
customer11689,0,1
customer11690,0,1
customer11691,0,1
customer11692,0,1
customer11693,0,2
customer11694,0,1
customer11695,0,7
customer11696,0,1
customer11697,0,1
customer11698,0,1
customer11699,0,1
customer11700,0,3
customer11701,0,1
customer11702,0,1
customer11703,0,9
customer11704,0,1
customer11705,0,1
customer11706,0,1
customer11707,0,1
customer11708,0,1
customer11709,0,2
customer11710,0,1
customer11711,31,55
customer11712,0,2
customer11713,0,1
customer11714,0,1
customer11715,0,1
customer11716,0,1
customer11717,0,1
customer11718,0,2
customer11719,0,1
customer11720,0,1
customer11721,0,1
customer11722,0,1
customer11723,0,1
customer11724,0,1
customer11725,0,1
customer11726,0,1
customer11727,0,1
customer11728,0,2
customer11729,0,1
customer11730,0,1
customer11731,0,1
customer11732,0,1
customer11733,0,1
customer11734,0,1
customer11735,0,1
customer11736,1,6
customer11737,0,2
customer11738,0,2
customer11739,0,1
customer11740,0,3
customer11741,0,1
customer11742,0,1
customer11743,0,1
customer11744,0,1
customer11745,0,1
customer11746,0,1
customer11747,0,1
customer11748,0,1
customer11749,0,1
customer11750,16,2
customer11751,0,1
customer11752,0,1
customer11753,0,2
customer11754,0,1
customer11755,0,1
customer11756,0,1
customer11757,0,4
customer11758,0,1
customer11759,0,1
customer11760,0,1
customer11761,0,2
customer11762,0,1
customer11763,0,1
customer11764,0,1
customer11765,0,2
customer11766,0,1
customer11767,4,1
customer11768,0,1
customer11769,0,1
customer11770,0,5
customer11771,0,1
customer11772,0,1
customer11773,0,1
customer11774,0,2
customer11775,0,1
customer11776,0,2
customer11777,0,2
customer11778,0,1
customer11779,0,1
customer11780,0,1
customer11781,0,1
customer11782,0,1
customer11783,2,1
customer11784,0,1
customer11785,0,1
customer11786,0,1
customer11787,0,1
customer11788,0,1
customer11789,0,1
customer11790,0,1
customer11791,0,1
customer11792,0,2
customer11793,0,2
customer11794,0,1
customer11795,0,1
customer11796,0,1
customer11797,1,6
customer11798,0,1
customer11799,0,2
customer11800,0,1
customer11801,0,1
customer11802,0,1
customer11803,0,1
customer11804,0,1
customer11805,0,1
customer11806,0,1
customer11807,0,1
customer11808,0,6
customer11809,0,1
customer11810,0,1
customer11811,0,5
customer11812,0,1
customer11813,0,1
customer11814,0,1
customer11815,0,1
customer11816,1,5
customer11817,0,2
customer11818,0,1
customer11819,0,1
customer11820,0,1
customer11821,0,1
customer11822,0,1
customer11823,0,1
customer11824,0,1
customer11825,6,1
customer11826,0,1
customer11827,0,8
customer11828,0,2
customer11829,0,1
customer11830,0,1
customer11831,0,1
customer11832,0,1
customer11833,0,1
customer11834,0,1
customer11835,0,1
customer11836,0,1
customer11837,0,1
customer11838,3,2
customer11839,0,1
customer11840,0,1
customer11841,0,1
customer11842,8,3
customer11843,8,2
customer11844,0,1
customer11845,0,1
customer11846,1,1
customer11847,0,5
customer11848,0,3
customer11849,0,1
customer11850,0,2
customer11851,0,2
customer11852,0,1
customer11853,0,1
customer11854,0,1
customer11855,0,1
customer11856,0,3
customer11857,0,2
customer11858,0,2
customer11859,0,1
customer11860,0,2
customer11861,0,1
customer11862,0,1
customer11863,0,1
customer11864,0,8
customer11865,0,1
customer11866,0,1
customer11867,0,1
customer11868,0,1
customer11869,0,2
customer11870,0,2
customer11871,0,1
customer11872,0,1
customer11873,0,1
customer11874,0,1
customer11875,0,1
customer11876,0,1
customer11877,6,18
customer11878,0,1
customer11879,0,1
customer11880,0,1
customer11881,0,1
customer11882,0,1
customer11883,0,1
customer11884,0,1
customer11885,0,2
customer11886,0,1
customer11887,0,1
customer11888,0,1
customer11889,0,1
customer11890,0,1
customer11891,14,1
customer11892,0,1
customer11893,0,1
customer11894,0,1
customer11895,0,1
customer11896,0,6
